"Time (s)","Acceleration x (m/s^2)","Acceleration y (m/s^2)","Acceleration z (m/s^2)"
4.817757256E0,3.000000119E-2,7.395000011E-2,9.721050262E0
4.819745795E0,2.700000070E-2,7.395000011E-2,9.721050262E0
4.821734179E0,1.005000062E-2,8.295000345E-2,9.727950096E0
4.823722718E0,6.000000052E-3,7.395000011E-2,9.733050346E0
4.825716884E0,1.005000062E-2,7.095000148E-2,9.738000870E0
4.827711073E0,2.205000073E-2,8.805000782E-2,9.739950180E0
4.829687997E0,3.705000132E-2,6.900000572E-2,9.709050179E0
4.831676304E0,3.195000067E-2,6.405000389E-2,9.697050095E0
4.833664843E0,2.205000073E-2,6.599999964E-2,9.700050354E0
4.835653227E0,1.995000057E-2,4.995000362E-2,9.706950188E0
4.837641843E0,1.305000018E-2,7.605000585E-2,9.706950188E0
4.839630155E0,1.995000057E-2,4.695000127E-2,9.706950188E0
4.841618694E0,1.305000018E-2,6.405000389E-2,9.690000534E0
4.843607309E0,2.505000122E-2,5.700000376E-2,9.724050522E0
4.845595617E0,3.405000269E-2,6.195000187E-2,9.714000702E0
4.847584002E0,1.305000018E-2,6.599999964E-2,9.738000870E0
4.849572540E0,2.205000073E-2,6.599999964E-2,9.726000786E0
4.851560925E0,2.205000073E-2,6.599999964E-2,9.730950356E0
4.853549463E0,1.800000109E-2,6.900000572E-2,9.733050346E0
4.855537848E0,3.705000132E-2,6.405000389E-2,9.733050346E0
4.857526386E0,3.195000067E-2,7.095000148E-2,9.733050346E0
4.859514771E0,4.200000316E-2,6.405000389E-2,9.736050606E0
4.861503309E0,1.500000060E-2,6.900000572E-2,9.742950439E0
4.863491617E0,1.305000018E-2,7.395000011E-2,9.714000702E0
4.865480232E0,2.505000122E-2,6.405000389E-2,9.715950012E0
4.867468617E0,2.205000073E-2,6.900000572E-2,9.721050262E0
4.869456925E0,2.505000122E-2,7.605000585E-2,9.697050095E0
4.871445463E0,4.395000264E-2,8.295000345E-2,9.706950188E0
4.873433876E0,2.205000073E-2,6.900000572E-2,9.712050438E0
4.875422414E0,1.005000062E-2,7.095000148E-2,9.700050354E0
4.877410799E0,1.005000062E-2,7.605000585E-2,9.703950882E0
4.879399337E0,2.505000122E-2,7.395000011E-2,9.724050522E0
4.881387722E0,7.950000465E-3,9.495000541E-2,9.715950012E0
4.883376260E0,1.800000109E-2,8.100000024E-2,9.700050354E0
4.885364641E0,3.195000067E-2,8.100000024E-2,9.718950272E0
4.887353180E0,1.800000109E-2,9.495000541E-2,9.715950012E0
4.889341564E0,1.800000109E-2,9.300000221E-2,9.714000702E0
4.891329872E0,1.500000060E-2,1.099500060E-1,9.712050438E0
4.893318410E0,1.995000057E-2,8.595000207E-2,9.718950272E0
4.895307026E0,7.950000465E-3,9.495000541E-2,9.724050522E0
4.897295410E0,1.050000079E-3,1.189500093E-1,9.712050438E0
4.899283949E0,1.050000079E-3,9.495000541E-2,9.736050606E0
4.901272256E0,1.305000018E-2,9.495000541E-2,9.736050606E0
4.903260872E0,1.500000060E-2,1.069500074E-1,9.718950272E0
4.905249180E0,-7.950000465E-3,1.120500043E-1,9.703950882E0
4.907237564E0,-4.950000439E-3,1.000500023E-1,9.714000702E0
4.909226074E0,-3.000000026E-3,9.495000541E-2,9.718950272E0
4.911214381E0,-7.950000465E-3,9.795000404E-2,9.702000618E0
4.913202997E0,3.000000026E-3,1.099500060E-1,9.709050179E0
4.915191381E0,0.000000000E0,9.795000404E-2,9.721050262E0
4.917179920E0,6.000000052E-3,9.300000221E-2,9.703950882E0
4.919168304E0,1.050000079E-3,9.795000404E-2,9.709050179E0
4.921156818E0,-1.005000062E-2,1.050000042E-1,9.724050522E0
4.923145126E0,-4.950000439E-3,9.795000404E-2,9.715950012E0
4.925133510E0,-4.950000439E-3,7.800000161E-2,9.709050179E0
4.927122126E0,-4.950000439E-3,8.595000207E-2,9.730950356E0
4.929110433E0,6.000000052E-3,9.495000541E-2,9.718950272E0
4.931098972E0,1.995000057E-2,9.795000404E-2,9.730950356E0
4.933087563E0,1.800000109E-2,9.000000358E-2,9.733050346E0
4.935075871E0,2.205000073E-2,8.295000345E-2,9.721050262E0
4.937064255E0,6.000000052E-3,8.595000207E-2,9.715950012E0
4.939052794E0,2.205000073E-2,8.595000207E-2,9.702000618E0
4.941041179E0,1.305000018E-2,9.000000358E-2,9.724050522E0
4.943029717E0,2.505000122E-2,9.795000404E-2,9.706950188E0
4.945018102E0,2.700000070E-2,8.100000024E-2,9.709050179E0
4.947006640E0,1.500000060E-2,7.095000148E-2,9.712050438E0
4.948995025E0,2.205000073E-2,8.295000345E-2,9.726000786E0
4.950983563E0,1.995000057E-2,7.800000161E-2,9.703950882E0
4.952971871E0,1.305000018E-2,4.995000362E-2,9.709050179E0
4.954960486E0,4.200000316E-2,7.095000148E-2,9.709050179E0
4.956948871E0,2.505000122E-2,7.395000011E-2,9.726000786E0
4.958937409E0,3.405000269E-2,6.900000572E-2,9.727950096E0
4.960925717E0,3.195000067E-2,4.695000127E-2,9.703950882E0
4.962914102E0,3.000000119E-2,7.605000585E-2,9.727950096E0
4.964902640E0,4.905000329E-2,5.895000324E-2,9.721050262E0
4.966891029E0,2.700000070E-2,7.095000148E-2,9.726000786E0
4.968879567E0,3.900000080E-2,6.599999964E-2,9.738000870E0
4.970867952E0,2.700000070E-2,7.800000161E-2,9.730950356E0
4.972856490E0,3.000000119E-2,4.305000231E-2,9.718950272E0
4.974844875E0,2.205000073E-2,5.700000376E-2,9.736050606E0
4.976833413E0,1.800000109E-2,5.700000376E-2,9.736050606E0
4.978821798E0,1.305000018E-2,6.195000187E-2,9.733050346E0
4.980810106E0,1.305000018E-2,6.900000572E-2,9.739950180E0
4.982798644E0,1.500000060E-2,6.900000572E-2,9.724050522E0
4.984787029E0,1.005000062E-2,4.500000179E-2,9.724050522E0
4.986775644E0,0.000000000E0,7.800000161E-2,9.715950012E0
4.988764183E0,-3.000000026E-3,5.700000376E-2,9.703950882E0
4.990752486E0,7.950000465E-3,6.599999964E-2,9.724050522E0
4.992741102E0,1.305000018E-2,5.205000192E-2,9.694950104E0
4.994729409E0,-1.005000062E-2,5.895000324E-2,9.694950104E0
4.996717794E0,3.000000026E-3,5.700000376E-2,9.718950272E0
4.998706333E0,0.000000000E0,5.700000376E-2,9.706950188E0
5.000694640E0,1.005000062E-2,8.295000345E-2,9.703950882E0
5.002683270E0,3.000000026E-3,7.800000161E-2,9.702000618E0
5.004671654E0,7.950000465E-3,7.800000161E-2,9.736050606E0
5.006660193E0,1.050000079E-3,9.000000358E-2,9.718950272E0
5.008648577E0,-3.000000026E-3,6.405000389E-2,9.727950096E0
5.010637116E0,1.050000079E-3,9.795000404E-2,9.736050606E0
5.012625424E0,7.950000465E-3,8.805000782E-2,9.724050522E0
5.014613832E0,1.050000079E-3,8.295000345E-2,9.721050262E0
5.016602448E0,1.050000079E-3,8.295000345E-2,9.702000618E0
5.018590755E0,1.500000060E-2,9.795000404E-2,9.714000702E0
5.020579294E0,6.000000052E-3,9.795000404E-2,9.702000618E0
5.022567678E0,7.950000465E-3,8.295000345E-2,9.702000618E0
5.024556217E0,3.195000067E-2,8.100000024E-2,9.703950882E0
5.026550412E0,1.500000060E-2,1.020000055E-1,9.697050095E0
5.028544601E0,2.700000070E-2,8.805000782E-2,9.712050438E0
5.030521524E0,1.305000018E-2,1.020000055E-1,9.718950272E0
5.032510063E0,3.000000026E-3,7.800000161E-2,9.718950272E0
5.034498448E0,1.500000060E-2,8.805000782E-2,9.726000786E0
5.036486986E0,1.995000057E-2,1.099500060E-1,9.718950272E0
5.038475371E0,3.705000132E-2,9.000000358E-2,9.726000786E0
5.040463899E0,2.700000070E-2,9.300000221E-2,9.730950356E0
5.042452207E0,2.205000073E-2,1.069500074E-1,9.742950439E0
5.044440822E0,2.505000122E-2,9.000000358E-2,9.715950012E0
5.046429207E0,2.700000070E-2,9.300000221E-2,9.726000786E0
5.048417745E0,1.995000057E-2,9.000000358E-2,9.724050522E0
5.050406053E0,1.500000060E-2,9.495000541E-2,9.726000786E0
5.052394424E0,3.000000119E-2,9.300000221E-2,9.718950272E0
5.054383039E0,1.500000060E-2,9.000000358E-2,9.718950272E0
5.056371347E0,3.195000067E-2,9.495000541E-2,9.709050179E0
5.058359885E0,3.195000067E-2,8.595000207E-2,9.700050354E0
5.060348270E0,2.700000070E-2,1.020000055E-1,9.724050522E0
5.062336808E0,3.405000269E-2,9.495000541E-2,9.690000534E0
5.064325188E0,3.405000269E-2,8.100000024E-2,9.714000702E0
5.066313726E0,2.700000070E-2,1.050000042E-1,9.718950272E0
5.068302111E0,2.505000122E-2,7.095000148E-2,9.738000870E0
5.070290419E0,2.205000073E-2,9.495000541E-2,9.724050522E0
5.072278957E0,6.000000052E-3,8.100000024E-2,9.724050522E0
5.074267352E0,1.500000060E-2,8.295000345E-2,9.742950439E0
5.076255967E0,2.700000070E-2,8.595000207E-2,9.724050522E0
5.078244506E0,2.505000122E-2,7.605000585E-2,9.727950096E0
5.080232813E0,3.705000132E-2,7.095000148E-2,9.721050262E0
5.082221429E0,3.705000132E-2,6.195000187E-2,9.738000870E0
5.084209760E0,6.000000052E-3,4.695000127E-2,9.750000000E0
5.086198145E0,3.405000269E-2,7.800000161E-2,9.736050606E0
5.088186683E0,3.000000119E-2,6.405000389E-2,9.751950264E0
5.090174991E0,1.305000018E-2,7.395000011E-2,9.762000084E0
5.092163607E0,1.005000062E-2,7.095000148E-2,9.769050598E0
5.094151991E0,2.505000122E-2,7.800000161E-2,9.762000084E0
5.096140568E0,1.995000057E-2,4.995000362E-2,9.763950348E0
5.098128952E0,3.000000119E-2,6.405000389E-2,9.754950523E0
5.100117491E0,1.305000018E-2,5.895000324E-2,9.757050514E0
5.102105798E0,2.205000073E-2,6.195000187E-2,9.750000000E0
5.104094183E0,1.995000057E-2,6.599999964E-2,9.745050430E0
5.106082798E0,2.505000122E-2,6.599999964E-2,9.739950180E0
5.108071101E0,3.000000026E-3,7.800000161E-2,9.727950096E0
5.110059640E0,6.000000052E-3,7.800000161E-2,9.709050179E0
5.112048024E0,6.000000052E-3,7.395000011E-2,9.733050346E0
5.114036640E0,0.000000000E0,8.805000782E-2,9.730950356E0
5.116024947E0,3.000000026E-3,7.800000161E-2,9.736050606E0
5.118013486E0,-7.950000465E-3,8.100000024E-2,9.742950439E0
5.120001832E0,3.000000026E-3,9.000000358E-2,9.739950180E0
5.121990371E0,1.050000079E-3,8.295000345E-2,9.733050346E0
5.123978755E0,-7.950000465E-3,7.800000161E-2,9.747000694E0
5.125967294E0,-7.950000465E-3,9.795000404E-2,9.769050598E0
5.127955679E0,-7.950000465E-3,9.300000221E-2,9.763950348E0
5.129944217E0,1.050000079E-3,9.795000404E-2,9.757050514E0
5.131932539E0,-7.950000465E-3,8.805000782E-2,9.757050514E0
5.133921154E0,1.050000079E-3,9.495000541E-2,9.739950180E0
5.135909462E0,-4.950000439E-3,9.300000221E-2,9.724050522E0
5.137898077E0,-1.200000010E-2,1.000500023E-1,9.726000786E0
5.139886385E0,6.000000052E-3,9.495000541E-2,9.742950439E0
5.141874765E0,1.005000062E-2,9.495000541E-2,9.754950523E0
5.143863303E0,-1.200000010E-2,8.805000782E-2,9.745050430E0
5.145851688E0,1.305000018E-2,9.300000221E-2,9.738000870E0
5.147840226E0,1.050000079E-3,8.805000782E-2,9.739950180E0
5.149828611E0,7.950000465E-3,9.795000404E-2,9.771000862E0
5.151817149E0,1.305000018E-2,1.050000042E-1,9.742950439E0
5.153805525E0,1.995000057E-2,9.495000541E-2,9.769050598E0
5.155794063E0,1.800000109E-2,7.605000585E-2,9.750000000E0
5.157782448E0,1.800000109E-2,7.605000585E-2,9.747000694E0
5.159770756E0,2.505000122E-2,7.605000585E-2,9.759000778E0
5.161759294E0,1.800000109E-2,7.395000011E-2,9.733050346E0
5.163747679E0,2.505000122E-2,8.295000345E-2,9.751950264E0
5.165736303E0,2.205000073E-2,7.800000161E-2,9.747000694E0
5.167724841E0,3.195000067E-2,6.599999964E-2,9.742950439E0
5.169713149E0,3.900000080E-2,6.195000187E-2,9.739950180E0
5.171701765E0,3.705000132E-2,6.900000572E-2,9.727950096E0
5.173690149E0,3.900000080E-2,7.800000161E-2,9.736050606E0
5.175678457E0,4.395000264E-2,6.599999964E-2,9.750000000E0
5.177667000E0,1.995000057E-2,6.900000572E-2,9.736050606E0
5.179655308E0,5.595000088E-2,7.800000161E-2,9.736050606E0
5.181643923E0,3.195000067E-2,5.895000324E-2,9.745050430E0
5.183632308E0,5.400000140E-2,9.000000358E-2,9.727950096E0
5.185620847E0,3.405000269E-2,7.800000161E-2,9.718950272E0
5.187609231E0,4.395000264E-2,7.605000585E-2,9.739950180E0
5.189597746E0,3.900000080E-2,7.605000585E-2,9.721050262E0
5.191586053E0,3.705000132E-2,7.395000011E-2,9.726000786E0
5.193574438E0,1.500000060E-2,8.100000024E-2,9.727950096E0
5.195563053E0,1.800000109E-2,7.605000585E-2,9.733050346E0
5.197551361E0,3.195000067E-2,7.800000161E-2,9.730950356E0
5.199539899E0,1.305000018E-2,9.000000358E-2,9.733050346E0
5.201528279E0,2.700000070E-2,9.000000358E-2,9.738000870E0
5.203516818E0,2.700000070E-2,9.495000541E-2,9.742950439E0
5.205505202E0,3.000000119E-2,8.100000024E-2,9.742950439E0
5.207493741E0,1.500000060E-2,9.000000358E-2,9.751950264E0
5.209482125E0,1.995000057E-2,8.805000782E-2,9.742950439E0
5.211470664E0,1.050000079E-3,8.100000024E-2,9.727950096E0
5.213459072E0,1.995000057E-2,8.805000782E-2,9.727950096E0
5.215447611E0,1.500000060E-2,6.599999964E-2,9.726000786E0
5.217435995E0,1.305000018E-2,8.100000024E-2,9.727950096E0
5.219424534E0,7.950000465E-3,7.605000585E-2,9.727950096E0
5.221412842E0,1.050000079E-3,7.095000148E-2,9.715950012E0
5.223401457E0,6.000000052E-3,6.900000572E-2,9.726000786E0
5.225389760E0,2.505000122E-2,8.295000345E-2,9.700050354E0
5.227384072E0,1.305000018E-2,6.599999964E-2,9.714000702E0
5.229378375E0,7.950000465E-3,7.395000011E-2,9.726000786E0
5.231355067E0,2.205000073E-2,6.195000187E-2,9.726000786E0
5.233343606E0,1.305000018E-2,6.900000572E-2,9.730950356E0
5.235331991E0,6.000000052E-3,1.050000042E-1,9.718950272E0
5.237320529E0,7.950000465E-3,6.599999964E-2,9.727950096E0
5.239308924E0,3.000000026E-3,1.000500023E-1,9.703950882E0
5.241297462E0,1.050000079E-3,8.805000782E-2,9.721050262E0
5.243285847E0,1.050000079E-3,9.300000221E-2,9.724050522E0
5.245274385E0,3.000000026E-3,9.300000221E-2,9.715950012E0
5.247262770E0,7.950000465E-3,9.300000221E-2,9.736050606E0
5.249251308E0,1.305000018E-2,8.100000024E-2,9.715950012E0
5.251239625E0,3.000000026E-3,7.800000161E-2,9.715950012E0
5.253228010E0,0.000000000E0,9.495000541E-2,9.714000702E0
5.255216625E0,-1.695000008E-2,8.100000024E-2,9.697050095E0
5.257205163E0,-1.500000060E-2,1.069500074E-1,9.715950012E0
5.259193471E0,1.050000079E-3,9.300000221E-2,9.709050179E0
5.261182086E0,-1.005000062E-2,8.805000782E-2,9.702000618E0
5.263170389E0,-4.950000439E-3,8.595000207E-2,9.739950180E0
5.265158774E0,-2.400000021E-2,9.495000541E-2,9.706950188E0
5.267147312E0,-2.205000073E-2,8.295000345E-2,9.726000786E0
5.269135620E0,-2.205000073E-2,9.495000541E-2,9.738000870E0
5.271124235E0,-1.200000010E-2,8.595000207E-2,9.718950272E0
5.273112620E0,-1.200000010E-2,9.795000404E-2,9.718950272E0
5.275101149E0,-2.400000021E-2,9.300000221E-2,9.738000870E0
5.277089534E0,-1.200000010E-2,1.099500060E-1,9.733050346E0
5.279078073E0,-1.695000008E-2,9.300000221E-2,9.738000870E0
5.281066380E0,1.050000079E-3,9.495000541E-2,9.730950356E0
5.283054765E0,-7.950000465E-3,9.795000404E-2,9.733050346E0
5.285043380E0,-1.500000060E-2,8.100000024E-2,9.715950012E0
5.287031909E0,-7.950000465E-3,1.020000055E-1,9.738000870E0
5.289020216E0,3.000000026E-3,9.000000358E-2,9.721050262E0
5.291008601E0,-2.205000073E-2,7.395000011E-2,9.733050346E0
5.292997139E0,6.000000052E-3,1.000500023E-1,9.715950012E0
5.294985524E0,1.995000057E-2,8.295000345E-2,9.726000786E0
5.296974063E0,7.950000465E-3,8.805000782E-2,9.712050438E0
5.298962482E0,2.505000122E-2,7.605000585E-2,9.733050346E0
5.300951021E0,1.800000109E-2,7.395000011E-2,9.702000618E0
5.302939405E0,1.995000057E-2,7.605000585E-2,9.702000618E0
5.304927944E0,2.505000122E-2,7.800000161E-2,9.702000618E0
5.306916328E0,3.000000119E-2,8.295000345E-2,9.721050262E0
5.308904867E0,3.705000132E-2,8.805000782E-2,9.694950104E0
5.310893208E0,2.505000122E-2,9.000000358E-2,9.715950012E0
5.312881592E0,3.900000080E-2,8.295000345E-2,9.709050179E0
5.314870131E0,4.605000094E-2,7.605000585E-2,9.721050262E0
5.316858746E0,4.395000264E-2,8.595000207E-2,9.727950096E0
5.318847054E0,2.700000070E-2,6.599999964E-2,9.718950272E0
5.320835438E0,3.705000132E-2,7.095000148E-2,9.709050179E0
5.322823958E0,5.400000140E-2,5.895000324E-2,9.706950188E0
5.324812342E0,2.205000073E-2,7.605000585E-2,9.712050438E0
5.326800881E0,1.995000057E-2,7.095000148E-2,9.727950096E0
5.328789265E0,3.000000119E-2,6.195000187E-2,9.733050346E0
5.330777804E0,1.800000109E-2,6.195000187E-2,9.721050262E0
5.332766189E0,3.000000119E-2,8.100000024E-2,9.700050354E0
5.334754722E0,3.000000119E-2,6.405000389E-2,9.721050262E0
5.336743107E0,1.500000060E-2,8.295000345E-2,9.730950356E0
5.338731645E0,2.505000122E-2,6.405000389E-2,9.727950096E0
5.340719953E0,1.995000057E-2,6.900000572E-2,9.739950180E0
5.342708337E0,3.900000080E-2,6.195000187E-2,9.714000702E0
5.344696953E0,3.405000269E-2,6.900000572E-2,9.700050354E0
5.346685496E0,1.800000109E-2,8.595000207E-2,9.721050262E0
5.348673804E0,2.205000073E-2,8.805000782E-2,9.715950012E0
5.350662189E0,2.700000070E-2,8.100000024E-2,9.726000786E0
5.352650804E0,4.395000264E-2,7.605000585E-2,9.718950272E0
5.354639112E0,3.705000132E-2,7.395000011E-2,9.727950096E0
5.356627650E0,3.900000080E-2,8.295000345E-2,9.714000702E0
5.358615939E0,3.405000269E-2,8.100000024E-2,9.718950272E0
5.360604554E0,3.195000067E-2,8.295000345E-2,9.727950096E0
5.362592939E0,1.995000057E-2,7.395000011E-2,9.726000786E0
5.364581477E0,3.900000080E-2,9.000000358E-2,9.715950012E0
5.366569785E0,4.200000316E-2,8.100000024E-2,9.703950882E0
5.368558400E0,3.405000269E-2,7.395000011E-2,9.709050179E0
5.370546698E0,3.000000119E-2,7.395000011E-2,9.697050095E0
5.372535083E0,2.700000070E-2,7.800000161E-2,9.706950188E0
5.374523698E0,2.505000122E-2,7.800000161E-2,9.706950188E0
5.376512237E0,1.050000079E-3,9.300000221E-2,9.702000618E0
5.378500544E0,7.950000465E-3,9.300000221E-2,9.700050354E0
5.380488929E0,3.705000132E-2,6.599999964E-2,9.706950188E0
5.382477472E0,1.005000062E-2,7.605000585E-2,9.702000618E0
5.384465857E0,6.000000052E-3,7.395000011E-2,9.721050262E0
5.386454395E0,1.305000018E-2,8.595000207E-2,9.706950188E0
5.388442780E0,1.050000079E-3,8.595000207E-2,9.733050346E0
5.390431319E0,1.305000018E-2,7.800000161E-2,9.714000702E0
5.392419703E0,6.000000052E-3,8.595000207E-2,9.727950096E0
5.394408247E0,1.500000060E-2,8.595000207E-2,9.726000786E0
5.396396631E0,0.000000000E0,8.595000207E-2,9.706950188E0
5.398385170E0,-1.005000062E-2,7.395000011E-2,9.736050606E0
5.400373477E0,-7.950000465E-3,8.100000024E-2,9.730950356E0
5.402361862E0,-2.700000070E-2,1.000500023E-1,9.736050606E0
5.404350391E0,-7.950000465E-3,9.795000404E-2,9.715950012E0
5.406339006E0,-1.995000057E-2,1.000500023E-1,9.703950882E0
5.408327314E0,-1.005000062E-2,7.095000148E-2,9.709050179E0
5.410315698E0,-1.695000008E-2,8.595000207E-2,9.709050179E0
5.412304237E0,-1.995000057E-2,7.800000161E-2,9.712050438E0
5.414292621E0,-2.205000073E-2,8.295000345E-2,9.721050262E0
5.416281174E0,-2.205000073E-2,8.295000345E-2,9.730950356E0
5.418269558E0,-1.995000057E-2,9.495000541E-2,9.715950012E0
5.420258097E0,-2.205000073E-2,8.295000345E-2,9.700050354E0
5.422246481E0,-7.950000465E-3,7.800000161E-2,9.706950188E0
5.424235020E0,-1.005000062E-2,7.095000148E-2,9.724050522E0
5.426229177E0,-7.950000465E-3,1.020000055E-1,9.712050438E0
5.428223328E0,0.000000000E0,7.395000011E-2,9.706950188E0
5.430200251E0,0.000000000E0,7.395000011E-2,9.715950012E0
5.432188635E0,1.050000079E-3,6.599999964E-2,9.706950188E0
5.434177251E0,7.950000465E-3,9.795000404E-2,9.721050262E0
5.436165789E0,1.305000018E-2,7.605000585E-2,9.715950012E0
5.438154097E0,1.500000060E-2,7.095000148E-2,9.712050438E0
5.440142492E0,2.205000073E-2,7.800000161E-2,9.726000786E0
5.442131030E0,6.000000052E-3,7.395000011E-2,9.702000618E0
5.444119415E0,3.000000119E-2,7.395000011E-2,9.715950012E0
5.446107953E0,2.700000070E-2,7.395000011E-2,9.730950356E0
5.448096261E0,1.500000060E-2,8.805000782E-2,9.724050522E0
5.450084876E0,2.205000073E-2,6.405000389E-2,9.736050606E0
5.452073256E0,4.200000316E-2,5.895000324E-2,9.715950012E0
5.454061563E0,2.205000073E-2,8.100000024E-2,9.724050522E0
5.456050102E0,3.405000269E-2,6.599999964E-2,9.712050438E0
5.458038717E0,3.705000132E-2,5.700000376E-2,9.721050262E0
5.460027025E0,3.900000080E-2,7.095000148E-2,9.709050179E0
5.462015410E0,2.505000122E-2,8.595000207E-2,9.730950356E0
5.464003939E0,4.605000094E-2,7.095000148E-2,9.712050438E0
5.465992555E0,4.200000316E-2,7.395000011E-2,9.706950188E0
5.467980862E0,4.605000094E-2,7.800000161E-2,9.718950272E0
5.469969247E0,3.195000067E-2,7.395000011E-2,9.706950188E0
5.471957785E0,4.905000329E-2,9.000000358E-2,9.712050438E0
5.473946179E0,4.605000094E-2,8.805000782E-2,9.715950012E0
5.475934717E0,4.200000316E-2,1.069500074E-1,9.712050438E0
5.477923102E0,3.900000080E-2,1.020000055E-1,9.706950188E0
5.479911640E0,3.900000080E-2,9.795000404E-2,9.712050438E0
5.481900025E0,3.705000132E-2,8.805000782E-2,9.706950188E0
5.483888299E0,1.005000062E-2,9.300000221E-2,9.694950104E0
5.485876914E0,3.000000119E-2,8.100000024E-2,9.702000618E0
5.487865453E0,7.950000465E-3,9.300000221E-2,9.715950012E0
5.489853837E0,1.800000109E-2,1.069500074E-1,9.714000702E0
5.491842145E0,2.205000073E-2,8.595000207E-2,9.714000702E0
5.493830683E0,1.800000109E-2,8.805000782E-2,9.709050179E0
5.495819299E0,1.305000018E-2,8.100000024E-2,9.702000618E0
5.497807607E0,1.305000018E-2,1.020000055E-1,9.721050262E0
5.499795914E0,0.000000000E0,1.020000055E-1,9.715950012E0
5.501784299E0,1.995000057E-2,9.300000221E-2,9.706950188E0
5.503772914E0,1.005000062E-2,1.000500023E-1,9.718950272E0
5.505761453E0,6.000000052E-3,9.000000358E-2,9.714000702E0
5.507749841E0,1.005000062E-2,9.795000404E-2,9.721050262E0
5.509738380E0,7.950000465E-3,7.095000148E-2,9.721050262E0
5.511726764E0,1.050000079E-3,8.100000024E-2,9.721050262E0
5.513715072E0,7.950000465E-3,8.100000024E-2,9.703950882E0
5.515703611E0,-4.950000439E-3,9.000000358E-2,9.736050606E0
5.517692226E0,-4.950000439E-3,8.100000024E-2,9.715950012E0
5.519680530E0,3.000000026E-3,8.595000207E-2,9.726000786E0
5.521668914E0,-3.000000026E-3,7.605000585E-2,9.726000786E0
5.523657530E0,3.000000026E-3,9.000000358E-2,9.726000786E0
5.525646068E0,1.050000079E-3,8.100000024E-2,9.727950096E0
5.527634376E0,6.000000052E-3,8.805000782E-2,9.715950012E0
5.529622760E0,3.000000026E-3,9.000000358E-2,9.726000786E0
5.531611299E0,-4.950000439E-3,9.495000541E-2,9.718950272E0
5.533599684E0,-1.500000060E-2,9.000000358E-2,9.714000702E0
5.535588222E0,-1.500000060E-2,6.599999964E-2,9.700050354E0
5.537576530E0,-4.950000439E-3,8.295000345E-2,9.718950272E0
5.539564914E0,1.050000079E-3,7.605000585E-2,9.714000702E0
5.541553530E0,-1.695000008E-2,9.000000358E-2,9.691950798E0
5.543541846E0,-4.950000439E-3,8.100000024E-2,9.703950882E0
5.545530385E0,-1.200000010E-2,8.100000024E-2,9.712050438E0
5.547519000E0,-1.995000057E-2,6.599999964E-2,9.709050179E0
5.549507308E0,-1.200000010E-2,7.800000161E-2,9.724050522E0
5.551495693E0,-1.200000010E-2,8.595000207E-2,9.714000702E0
5.553484241E0,-4.950000439E-3,7.800000161E-2,9.700050354E0
5.555472626E0,-7.950000465E-3,6.405000389E-2,9.726000786E0
5.557461164E0,-1.005000062E-2,6.599999964E-2,9.718950272E0
5.559449549E0,1.050000079E-3,6.900000572E-2,9.718950272E0
5.561438087E0,7.950000465E-3,6.599999964E-2,9.706950188E0
5.563426472E0,-1.695000008E-2,7.095000148E-2,9.736050606E0
5.565415024E0,1.995000057E-2,7.800000161E-2,9.726000786E0
5.567403409E0,1.305000018E-2,6.599999964E-2,9.709050179E0
5.569391947E0,3.000000119E-2,7.095000148E-2,9.714000702E0
5.571380332E0,2.700000070E-2,6.599999964E-2,9.726000786E0
5.573368640E0,1.005000062E-2,7.605000585E-2,9.706950188E0
5.575357255E0,3.000000119E-2,5.400000140E-2,9.742950439E0
5.577345563E0,3.000000119E-2,6.405000389E-2,9.724050522E0
5.579334178E0,4.905000329E-2,5.400000140E-2,9.730950356E0
5.581322486E0,5.400000140E-2,7.605000585E-2,9.730950356E0
5.583311024E0,5.400000140E-2,5.700000376E-2,9.712050438E0
5.585299409E0,4.200000316E-2,5.700000376E-2,9.721050262E0
5.587287947E0,6.105000153E-2,5.895000324E-2,9.714000702E0
5.589276270E0,5.595000088E-2,6.900000572E-2,9.727950096E0
5.591264655E0,6.105000153E-2,6.195000187E-2,9.727950096E0
5.593253270E0,7.005000114E-2,6.900000572E-2,9.714000702E0
5.595241809E0,6.795000285E-2,6.195000187E-2,9.706950188E0
5.597230193E0,6.300000101E-2,7.395000011E-2,9.726000786E0
5.599218732E0,5.805000290E-2,7.605000585E-2,9.730950356E0
5.601207111E0,5.400000140E-2,6.900000572E-2,9.718950272E0
5.603195650E0,5.595000088E-2,8.100000024E-2,9.714000702E0
5.605183957E0,4.905000329E-2,7.605000585E-2,9.691950798E0
5.607172573E0,3.405000269E-2,9.000000358E-2,9.726000786E0
5.609160881E0,2.700000070E-2,7.605000585E-2,9.703950882E0
5.611149265E0,3.900000080E-2,9.300000221E-2,9.697050095E0
5.613137886E0,4.200000316E-2,8.295000345E-2,9.702000618E0
5.615126193E0,2.700000070E-2,7.800000161E-2,9.697050095E0
5.617114732E0,3.705000132E-2,8.595000207E-2,9.690000534E0
5.619103116E0,2.205000073E-2,9.300000221E-2,9.691950798E0
5.621091424E0,1.005000062E-2,1.050000042E-1,9.715950012E0
5.623080024E0,-4.950000439E-3,1.120500043E-1,9.726000786E0
5.625068563E0,-4.950000439E-3,8.805000782E-2,9.714000702E0
5.627062721E0,6.000000052E-3,9.795000404E-2,9.726000786E0
